院校名称,是否是211,是否是985,是否有研究生院,院校隶属,所在地区,学校排名,科学研究,星级,总分,人才培养,综合声誉,办学层次,自主招生,艺术特长生,高水平运动员,学历,类型,经度,纬度
广东工业大学,0.0,0.0,0.0,0.28,0.11,0.202,0.6076,0.0,0.6198,0.6352,0.6033,0.0,-1.0,-1.0,1.0,0.2,0.05,0.1138684658472206,0.23246685947026904
广东外语外贸大学,0.0,0.0,0.0,0.28,0.11,0.206,0.6072,0.3,0.6197,0.6349,0.6049,0.2,-1.0,-1.0,-1.0,0.2,0.12,0.11340775585301463,0.2306827206706595
广州医科大学,0.0,0.0,0.0,0.28,0.11,0.221,0.6099,0.0,0.6191,0.6315999999999999,0.6033,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11349478216367319,0.22949508808090788
广东财经大学,0.0,0.0,0.0,0.28,0.11,0.323,0.6027,0.0,0.6157,0.6309,0.6033,0.0,-1.0,-1.0,1.0,0.2,0.13,0.11391076498756884,0.22575796981893845
广东医学院,0.0,0.0,0.0,0.28,0.11,0.345,0.6031,0.0,0.6151,0.63,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11386783200285298,0.22925770706589801
广东药学院,0.0,0.0,0.0,0.28,0.11,0.37,0.6019,0.0,0.6146,0.6297,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11338018272471716,0.2294326653822553
广东海洋大学,0.0,0.0,0.0,0.28,0.11,0.384,0.6017,0.0,0.6144,0.6297999999999999,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.03,0.1103072392049868,0.21157361723649853
五邑大学,0.0,0.0,0.0,0.28,0.11,0.414,0.6002000000000001,0.0,0.614,0.63,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11309253595813996,0.2260266030973137
湛江师范学院,0.0,0.0,0.0,0.28,0.11,0.441,0.6007,0.0,0.6137,0.6292,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11025276766566021,0.21367091776935396
东莞理工学院,0.0,0.0,0.0,0.28,0.11,0.456,0.6004,0.0,0.6136,0.6289,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11388088186665324,0.22909223253415584
韶关学院,0.0,0.0,0.0,0.28,0.11,0.495,0.6001,0.0,0.6133,0.6289,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11367846102683205,0.24780690041225767
惠州学院,0.0,0.0,0.0,0.28,0.11,0.522,0.6006,0.0,0.612,0.625,0.6023,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11442493493926692,0.2304472684630128
广东技术师范学院,0.0,0.0,0.0,0.28,0.11,0.524,0.6011,0.0,0.6119,0.6249,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11326009302214711,0.23162853982943482
仲恺农业工程学院,0.0,0.0,0.0,0.28,0.11,0.524,0.6013000000000001,0.0,0.6119,0.6248,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.03,0.11328763533856558,0.23113388285193293
广东金融学院,0.0,0.0,0.0,0.28,0.11,0.531,0.6008,0.0,0.6118,0.6247,0.6015999999999999,0.0,-1.0,-1.0,-1.0,0.2,0.13,0.11338706679916008,0.23207203067184284
嘉应学院,0.0,0.0,0.0,0.28,0.11,0.547,0.6003000000000001,0.0,0.6115999999999999,0.6246,0.6011,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.12071948544906808,0.3074437870733681
佛山科学技术学院,0.0,0.0,0.0,0.28,0.11,0.547,0.6008,0.0,0.6115999999999999,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.1131071639650596,0.23028852829101618
肇庆学院,0.0,0.0,0.0,0.28,0.11,0.561,0.6004999999999999,0.0,0.6114999999999999,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11250158603791836,0.2311280503232706
韩山师范学院,0.0,0.0,0.0,0.28,0.11,0.588,0.6002000000000001,0.0,0.6114,0.6246,0.6,0.0,-1.0,-1.0,1.0,0.2,0.06,0.11667285167489196,0.23661309144972403
广东石油化工学院,0.0,0.0,0.0,0.28,0.11,0.617,0.6002000000000001,0.0,0.6113000000000001,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11092927714330413,0.21685017564820186
广州航海学院,0.0,0.0,0.0,0.28,0.11,0.617,0.6,0.0,0.6113000000000001,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11348498326751248,0.2310608435179746
广东第二师范学院,0.0,0.0,0.0,0.28,0.11,0.617,0.6001,0.0,0.6113000000000001,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.11319178254746057,0.2341108398536336
广州体育学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.01,0.11332545651577859,0.23149433968896663
广州美术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.11,0.113229218531271,0.23064727515291528
星海音乐学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.11,0.11330987801179915,0.23155772991668752
广东白云学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11321411783599215,0.23278322003605076
顺德职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1133309794777132,0.22815474728768753
广东轻工职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11330606766931874,0.23097221119101327
广东交通职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11336364141689247,0.2318757990621447
广东水利电力职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11361994253135375,0.23567289835374614
潮汕职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11614735607438197,0.23296231893919706
广东警官学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.07,0.11329433624851504,0.23111476313064244
深圳职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11395770612163833,0.225940554489288
民办南华工商学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.10797378348849791,0.3017607148367284
私立华联学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11341154598362109,0.2316208803737939
电子科技大学中山学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11339695525638009,0.2253368368810501
广东财经职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.11406243210507633,0.22568580431427468
广州民航职业技术学院,0.0,0.0,0.0,0.05,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11326391495276861,0.23171388066123716
广州番禺职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11331345093213337,0.22909052478877873
广东培正学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.13,0.11309676410251292,0.2341548345592939
广东松山职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11888000351729287,0.4227888594067104
广东农工商职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.113338583364361,0.23162820009310486
广东新安职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11390241272260092,0.22574600938310266
佛山职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11298704228281338,0.23247386985088186
广东科学技术职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11336993359783504,0.2315100595985705
广东食品药品职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11338247304444468,0.23209323987824845
南海东软信息技术职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11314944567828095,0.23035011446003079
广州康大职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11357055180798992,0.23316938804159304
珠海艺术职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.11,0.11336266397066738,0.22141801971340427
广东行政职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11406243210507633,0.22568580431427468
广东体育职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.01,0.11342147621204732,0.2314833589851183
广东纺织职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11283003042718438,0.2300563811688825
广东建设职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11325477397556315,0.23274382539816885
广东女子职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11347345800782328,0.22963386990812967
广东机电职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11334309600208889,0.23201241023571964
广东岭南职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11325418846003195,0.2311596689857713
汕尾职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11537534764817325,0.2279944350124876
罗定职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11156610253776908,0.22776094312611783
阳江职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.111993556992515,0.21848991998139297
河源职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11474468696509907,0.23759732367711348
广东邮电职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11337070434396232,0.23141184594298292
汕头职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1167664170282402,0.23299283658280476
揭阳职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11632268402003117,0.2348295898494489
深圳信息职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1142232438828418,0.22690657739774409
清远职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11308658001294968,0.2372576902780577
广东工贸职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11332728762172953,0.2317839322323814
广东司法警官职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.07,0.11336885024139036,0.23200033518795823
广东亚视演艺职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.11,0.11406243210507633,0.22568580431427468
广东省外语艺术职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11337808104914672,0.2320445923855189
北京师范大学珠海分校,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.1135456806030045,0.22357938433458005
海军广州舰艇学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.02,0.11327143134445974,0.2313533630669501
广东工业大学华立学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.1138706075872168,0.23245275060313297
广州大学松田学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.113738412768751,0.23282890661304928
华南师范大学增城学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11383133995847208,0.2328865042967357
北京理工大学珠海学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11354731929191526,0.22370705920642625
吉林大学珠海学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11341161991416455,0.22056772788498652
广东文艺职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.11,0.11334994216803927,0.22978201679747629
广州体育职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.01,0.11336518802948847,0.2317113398609906
广州工程技术职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11330664977128901,0.2314097149727375
中山火炬职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11346527399547732,0.2255676007149368
江门职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11311513498916921,0.22631525996937932
茂名职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11098451448807777,0.21472931148044325
珠海城市职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11635802472176521,0.4003803028116271
广州工商职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.1131880959914794,0.23446290028092065
广州涉外经济职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11336215813483488,0.23262966998623455
广州南洋理工职业学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11362174336440904,0.23586676529713763
广州科技职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11347073892687602,0.23408558150669273
惠州经济职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.1144797652618141,0.2308339127374101
广东科技学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11336993359783504,0.2315100595985705
肇庆科技职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.11244657353901384,0.2307899941102639
肇庆工商职业技术学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.11248510338944344,0.23102041608336538
肇庆医学高等专科学校,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.04,0.11245848030905302,0.2305136367024733
东莞理工学院城市学院,0.0,0.0,0.0,0.28,0.11,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11384665624707326,0.2298625214659752
广西大学,1.0,0.0,0.0,0.29,0.12,0.099,0.6177,0.3,0.6335000000000001,0.6436,0.6542,0.2,1.0,-1.0,1.0,0.2,0.1,0.10829702955068514,0.2285098394115381
广西师范大学,0.0,0.0,0.0,0.29,0.12,0.168,0.6083,0.0,0.6224000000000001,0.6359,0.6214,0.0,-1.0,-1.0,1.0,0.2,0.06,0.10832662548332929,0.22836907099397585
广西医科大学,0.0,0.0,0.0,0.29,0.12,0.227,0.603,0.0,0.6187,0.6335999999999999,0.6181,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.10835729866394068,0.22803456921592835
广西民族大学,0.0,0.0,0.0,0.29,0.12,0.243,0.6032,0.0,0.618,0.632,0.6181,0.0,-1.0,-1.0,1.0,0.2,0.09,0.108242054780612,0.22849620975842008
桂林理工大学,0.0,0.0,0.0,0.29,0.12,0.268,0.607,0.0,0.6173,0.6311,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11030577712293926,0.25069448050446047
桂林电子科技大学,0.0,0.0,0.0,0.29,0.12,0.274,0.6059,0.0,0.6171,0.6314,0.6015999999999999,0.0,-1.0,-1.0,1.0,0.2,0.05,0.11042618590362638,0.25311948493055125
广西中医药大学,0.0,0.0,0.0,0.29,0.12,0.313,0.6006,0.0,0.6159,0.6302,0.6164000000000001,0.0,-1.0,-1.0,1.0,0.2,0.04,0.10832561956081956,0.2284684471346892
广西师范学院,0.0,0.0,0.0,0.29,0.12,0.376,0.6009,0.0,0.6145,0.6307,0.6,0.0,-1.0,-1.0,1.0,0.2,0.06,0.10832674873084523,0.22844230341770808
广西科技大学,0.0,0.0,0.0,0.29,0.12,0.384,0.6014,0.0,0.6144,0.6293,0.6033,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.10944219875680405,0.2431219508764249
桂林医学院,0.0,0.0,0.0,0.29,0.12,0.472,0.6001,0.0,0.6135,0.6294,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.11031782420829904,0.2529669821201932
玉林师范学院,0.0,0.0,0.0,0.29,0.12,0.472,0.6006,0.0,0.6135,0.6288,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.1101672945252279,0.22646831007592128
广西财经学院,0.0,0.0,0.0,0.29,0.12,0.531,0.6012,0.0,0.6118,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.13,0.1083048057323297,0.22842010846096789
贺州学院,0.0,0.0,0.0,0.29,0.12,0.561,0.6004999999999999,0.0,0.6114999999999999,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11151969194293361,0.24416048660290546
钦州学院,0.0,0.0,0.0,0.29,0.12,0.561,0.6006,0.0,0.6114999999999999,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.10862214625702109,0.21904298295755897
广西民族师范学院,0.0,0.0,0.0,0.29,0.12,0.588,0.6003000000000001,0.0,0.6114,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.10740222401893076,0.22389171551644654
河池学院,0.0,0.0,0.0,0.29,0.12,0.617,0.6,0.0,0.6113000000000001,0.6246,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.06,0.1086741149375366,0.245040778829552
桂林航天工业学院,0.0,0.0,0.0,0.29,0.12,0.617,0.6,0.0,0.6113000000000001,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.11037784296380905,0.252885719668351
右江民族医学院,0.0,0.0,0.0,0.29,0.12,0.617,0.6001,0.0,0.6113000000000001,0.6245,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.04,0.10662100778158673,0.23896116006846124
百色学院,0.0,0.0,0.0,0.29,0.12,0.687,0.6006,0.0,0.6002000000000001,0.6,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.10665574399801839,0.23927484051403883
梧州学院,0.0,0.0,0.0,0.29,0.12,0.695,0.6001,0.0,0.6001,0.6001,0.6,0.0,-1.0,-1.0,-1.0,0.2,0.1,0.11132285155659967,0.2350384508098702
广西艺术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.11,0.10827205387276892,0.2284585330813984
广西机电职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1082440754290255,0.22842128249809324
广西体育高等专科学校,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.01,0.10833357755949928,0.2283645703380444
南宁职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.10819751418835603,0.228365243147511
柳州师范高等专科学校,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.06,0.10939198815000152,0.24435247667527477
南宁学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.2,0.05,0.1084596194343765,0.22755926461135212
广西水利电力职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.10819294603534767,0.2321168501023963
桂林师范高等专科学校,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.06,0.11029130083982018,0.2528275571057742
广西职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.03,0.10824323299811851,0.22585037182552387
桂林旅游高等专科学校,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.13,0.11030726238126895,0.2512762552239532
柳州医学高等专科学校,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.04,0.10943442194634563,0.24331961386852413
柳州职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.10945628059397382,0.24302931358936633
广西生态工程职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.08,0.10929926408034936,0.34643011056915235
广西交通职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.10834961967895228,0.2283070189026479
广西工业职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.1083073985115223,0.2284623781474461
广西国际商务职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.07,0.10826421804363852,0.2284793602521812
广西农业职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.03,0.10824986527752703,0.2285433817572851
广西建设职业技术学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.05,0.10821416967081104,0.2315563044424704
广西警官高等专科学校,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.07,0.10836402319932505,0.22839455749557383
贵港职业学院,0.0,0.0,0.0,0.29,0.12,-0.001,-0.01,0.0,-0.01,-0.01,-0.01,0.0,-1.0,-1.0,-1.0,0.1,0.1,0.10962223822502097,0.23069128244907522
